AOD,AE,RSDN,Temp,Dew,RH,MaxWS,PBLH,Visibility,DOY,PM10
0.85177,1.1515,99.948,4.961,-3.2655,57.258,11.39,1008.6,27418,-0.89963,174.4389484
0.22876,0.78445,93.373,3.0586,-3.8574,61.594,4.3522,399.01,27191,-0.78565,154.8417123
0.22876,0.78445,95.845,2.93,-4.0005,61.7,4.1798,398.25,27131,-0.78565,160.7276798
0.21343,0.4519,90.883,5.7411,-0.84437,64.254,4.9351,338.76,26540,-0.80648,158.0147559
0.25706,0.61958,141.54,-1.6001,-12.397,46.825,6.4711,967.86,28535,-0.94449,161.45506
0.0498,0.84328,112.07,-0.87459,-8.6171,59.669,4.1647,336.48,27361,-0.96347,160.9056535
0.29082,0.27559,125.38,1.1234,-7.9824,53.158,5.286,432.12,27917,-0.95106,157.1717257
0.19034,0.84665,101.25,2.9309,-4.148,61.174,4.5174,418.35,27137,-0.78565,155.513606
0.12006,0.63459,148.21,-3.6196,-13.453,52.975,6.3048,584.83,27706,-0.94449,174.1218057
0.23323,0.96699,100,2.6596,-4.319,62.02,3.6751,399.24,26946,-0.78565,157.4758371
0.38733,0.22831,188.09,5.887,-3.2799,53.613,6.6874,922.74,27753,-0.7803,169.1876078
0.85177,1.1515,100.23,4.941,-3.1429,57.839,11.394,1024.1,27352,-0.89963,172.3711808
0.13244,1.0616,114,4.9097,-4.3496,53.944,4.8203,417.85,27487,-0.71768,163.4538073
0.38213,0.23037,188.93,5.9004,-3.2823,53.553,6.7858,917.4,27757,-0.7803,172.8273184
0.25574,0.62491,141.26,-1.6787,-12.522,46.829,6.4378,960.92,28525,-0.94449,153.0974524
0.12612,0.45374,149.6,-3.6374,-13.892,51.292,6.0124,619.2,27876,-0.94449,174.0341833
0.059709,0.52746,93.456,-3.6511,-14.048,48.468,4.2055,335.86,28410,-0.95872,167.9515746
0.12688,0.61161,90.602,-2.6193,-12.635,49.671,4.1208,348.61,28280,-0.95872,155.5893319
0.12448,0.50884,149.6,-3.6706,-13.85,51.655,6.1371,613.02,27828,-0.94449,163.5710729
0.85177,1.1515,100.23,4.941,-3.1429,57.839,11.394,1024.1,27352,-0.89963,175.101151
0.28724,1.0739,84.112,2.8745,-1.3112,76.069,5.0407,407.45,21832,-0.91758,151
0.25768,0.61708,142.4,-1.4194,-12.117,46.989,6.5463,984.46,28532,-0.94449,150.7710072
0.98609,0.70782,133.1,6.8323,-6.8858,41.564,11.545,1807.8,28352,-0.77876,158.9431006
0.34138,0.59191,76.885,2.6147,-1.3911,76.319,3.6481,329.1,23699,-0.91758,175.6750118
0.21343,0.4519,93.063,5.6655,-0.87891,64.394,4.812,337.55,26524,-0.80648,162.5708147
0.081282,0.80118,100.83,4.4766,1.123,80.075,4.7133,423.62,20499,-0.91758,161.667537
0.60148,1.4586,105.99,5.8151,-4.5976,49.115,10.796,1651.9,28144,-0.89963,156
0.069009,1.2946,112,-1.2391,-8.7698,60.717,4.2996,284.92,27251,-0.96347,167.1610101
0.68012,1.4538,108.26,5.812,-4.3822,49.688,10.882,1496.6,28130,-0.89963,163.6276395
0.12013,0.63318,148.21,-3.6366,-13.585,52.535,6.2489,594.23,27746,-0.94449,168.8523654
0.064532,1.1599,111.65,-1.1155,-8.7233,60.34,4.265,303.82,27288,-0.96347,168.4848712
0.12157,0.58615,148.91,-3.6536,-13.717,52.095,6.193,603.62,27787,-0.94449,178.1955821
0.12551,0.45385,149.66,-3.5686,-13.871,50.982,5.8388,623.11,27929,-0.94449,163.3528656
0.25574,0.62491,141.26,-1.6787,-12.522,46.829,6.4378,960.92,28525,-0.94449,150.719317
0.98609,0.70782,132.31,6.817,-6.8498,41.676,11.562,1805.9,28348,-0.77876,160.8766144
0.23054,0.85726,97.522,2.8599,-4.0835,61.779,4.0466,398.95,27085,-0.78565,162.3232088
0.19034,0.84665,101.25,2.9309,-4.148,61.174,4.5174,418.35,27137,-0.78565,150.6722264
0.22876,0.78445,95.845,2.93,-4.0005,61.7,4.1798,398.25,27131,-0.78565,159
0.60177,1.463,105.43,5.7669,-4.719,48.876,10.837,1708.7,28160,-0.89963,151.0600526
0.67301,1.4278,104.8,5.7301,-4.7831,48.769,10.88,1731.8,28170,-0.89963,153.0832288
0.05846,0.53558,93.456,-3.6612,-14.046,48.518,4.1584,335.79,28407,-0.95872,169.0024168
0.29916,1.6086,86.656,3.9733,-4.3336,57.802,4.4365,552.82,27089,-0.96347,160.2820604
0.31741,0.62249,103.46,10.236,4.0148,67.738,4.6394,656.22,22478,-0.76788,172.198235
0.12006,0.63459,148.21,-3.6196,-13.453,52.975,6.3048,584.83,27706,-0.94449,166.4004562
0.25791,0.61614,142.12,-1.5197,-12.27,46.835,6.5051,975.02,28543,-0.94449,150.3460995
0.60148,1.4586,105.99,5.8151,-4.5976,49.115,10.796,1651.9,28144,-0.89963,154.0371387
0.24246,0.7916,117,0.0021458,-9.7563,53.227,4.7513,634.47,27567,-0.95106,175.1112734
0.85932,1.1568,101.19,4.7905,-2.2961,61.872,11.741,1208.9,26851,-0.89963,168.8160986
0.25574,0.62491,141.26,-1.6787,-12.522,46.829,6.4378,960.92,28525,-0.94449,154.3000863
0.31741,0.62249,105.87,10.085,4.0375,68.551,4.6613,654.8,21673,-0.76788,164.2894669
0.069009,1.2946,112,-1.2391,-8.7698,60.717,4.2996,284.92,27251,-0.96347,173.9626087
0.069183,1.2972,112,-1.3626,-8.8162,61.094,4.3342,266.02,27214,-0.96347,166.0962781
0.29082,0.27559,130.59,1.0939,-7.7655,54.109,5.5333,398.79,27840,-0.95106,153.9312986
0.22876,0.78445,94.54,2.9972,-4.0223,61.284,4.4124,411.13,27175,-0.78565,165.5928767
0.12688,0.61161,91.999,-2.6553,-12.631,49.831,4.0964,351.6,28271,-0.95872,151.0346446
0.14118,1.6878,114.31,4.675,-3.5951,61.187,4.2739,364.27,23703,-0.71768,150.4507682
0.67926,1.4493,107.11,5.8135,-4.4899,49.401,10.839,1574.3,28137,-0.89963,160.9509802
0.22876,0.78445,93.373,3.0586,-3.8574,61.594,4.3522,399.01,27191,-0.78565,162.2553215
0.29082,0.27559,130.59,1.0939,-7.7655,54.109,5.5333,398.79,27840,-0.95106,160.3394793
0.61855,1.4599,106.27,5.8143,-4.5437,49.258,10.818,1613.1,28141,-0.89963,151.1618547
0.21168,0.23266,187.03,7.9697,-7.3031,34.92,6.4906,900.43,29081,-0.7803,166.2967132
0.049652,0.84175,112.54,-0.76157,-8.5477,59.433,4.0768,346.58,27395,-0.96347,173.2761398
0.53177,1.2437,127.24,4.4293,-3.1627,62.025,5.678,706.97,23000,-0.89198,150.6091709
0.36579,1.0859,76.75,3.8176,-4.2044,58.819,4.5576,560.25,27022,-0.96347,159.3977005
0.31248,0.88878,84.969,2.8309,-1.2812,76.403,4.9156,399,21861,-0.91758,155.6421667
0.85177,1.1515,99.948,4.961,-3.2655,57.258,11.39,1008.6,27418,-0.89963,172.5719847
0.31248,0.88878,84.969,2.8309,-1.2812,76.403,4.9156,399,21861,-0.91758,150.2261793
0.20979,0.23312,187.61,7.9479,-7.1497,35.323,6.5853,867.05,29064,-0.7803,165.278977
0.14118,1.6878,115.15,4.6536,-3.227,62.668,4.2209,370.21,23189,-0.71768,161.4538988
0.064532,1.1599,111.65,-1.1155,-8.7233,60.34,4.265,303.82,27288,-0.96347,173.1396651
0.056413,0.96508,111.51,-0.99198,-8.6769,59.964,4.2305,322.72,27325,-0.96347,160.2636225
0.23305,0.95954,100.14,2.7199,-4.2493,61.937,3.7801,400.35,26992,-0.78565,155.9655104
0.39642,0.51997,82.951,4.6368,-3.5343,57.301,4.1211,443.54,27328,-0.99999,152.7335326
0.28724,1.0739,84.112,2.8745,-1.3112,76.069,5.0407,407.45,21832,-0.91758,154.2054385
0.60148,1.4586,105.99,5.8151,-4.5976,49.115,10.796,1651.9,28144,-0.89963,152.6130513
0.22876,0.78445,94.54,2.9972,-4.0223,61.284,4.4124,411.13,27175,-0.78565,177.6306568
0.12688,0.61161,89.092,-2.5613,-12.652,49.298,4.1644,347.33,28310,-0.95872,157.4291722
0.24315,0.79219,117.07,0.06793,-9.2321,54.439,4.7812,588.02,27528,-0.95106,170.5920117
0.23927,0.79275,117.65,0.10082,-8.9699,55.045,4.7961,564.79,27508,-0.95106,171.325256
0.29082,0.27559,130.59,1.0939,-7.7655,54.109,5.5333,398.79,27840,-0.95106,161.6329003
0.12013,0.63318,148.21,-3.6366,-13.585,52.535,6.2489,594.23,27746,-0.94449,171
0.28724,1.0739,84.836,2.9182,-1.3413,75.734,5.1659,415.91,21803,-0.91758,155.6530377
0.85964,1.1568,100.82,4.8056,-2.3164,61.746,11.805,1235.6,26851,-0.89963,157.829697
0.22876,0.78445,92.1,3.0673,-3.9394,61.205,4.5457,410.43,27221,-0.78565,163.5124493
0.31383,0.87885,86.087,2.7872,-1.2511,76.737,4.7904,390.54,21891,-0.91758,151.7200219
0.38919,0.54416,96.566,-2.2981,-12.8,49.141,5.7056,547.38,28212,-0.99511,170.0218095
0.21343,0.4519,90.883,5.7411,-0.84437,64.254,4.9351,338.76,26540,-0.80648,161.3455117
0.24332,0.79233,116.51,0.035038,-9.4942,53.833,4.7662,611.25,27547,-0.95106,178
0.13164,1.6299,115.99,4.6322,-2.8588,64.15,4.168,376.15,22675,-0.71768,156.6256358
0.18611,0.84718,102.37,2.7914,-4.3128,61.332,4.2553,419.69,27045,-0.78565,158.1893841
0.22876,0.78445,93.373,3.0586,-3.8574,61.594,4.3522,399.01,27191,-0.78565,156.9458981
0.069009,1.2946,112,-1.2391,-8.7698,60.717,4.2996,284.92,27251,-0.96347,170.1731135
0.14118,1.6878,114.31,4.675,-3.5951,61.187,4.2739,364.27,23703,-0.71768,156.9589273
0.12686,0.63191,148.31,-3.6027,-13.32,53.415,6.3608,575.44,27665,-0.94449,177.3979932
0.12157,0.58615,148.91,-3.6536,-13.717,52.095,6.193,603.62,27787,-0.94449,177.7946867
0.68036,1.455,107.94,5.8128,-4.436,49.545,10.861,1535.5,28134,-0.89963,153.2745116
0.12013,0.63318,148.21,-3.6366,-13.585,52.535,6.2489,594.23,27746,-0.94449,177.5488239
0.14118,1.6878,115.15,4.6536,-3.227,62.668,4.2209,370.21,23189,-0.71768,155.1403511
0.12612,0.45374,149.6,-3.6374,-13.892,51.292,6.0124,619.2,27876,-0.94449,171.3862604
0.089593,0.99014,113.02,2.1217,-5.4654,59.387,4.9534,397.2,27367,-0.96347,171.3682111
0.38919,0.54416,96.752,-2.2778,-12.72,49.275,5.681,548.41,28210,-0.99511,168.8392599
0.60177,1.463,105.43,5.7669,-4.719,48.876,10.837,1708.7,28160,-0.89963,152.8949252
0.23809,0.22638,186.6,7.9582,-6.4032,36.946,7.038,701.54,29001,-0.7803,171.2948986
0.23212,0.92153,99.199,2.7899,-4.1664,61.858,3.9133,399.65,27039,-0.78565,166.1111792
0.31741,0.62249,103.46,10.236,4.0148,67.738,4.6394,656.22,22478,-0.76788,160.8698762
0.25791,0.61614,142.12,-1.5197,-12.27,46.835,6.5051,975.02,28543,-0.94449,161.8024998
0.22876,0.78445,92.1,3.0673,-3.9394,61.205,4.5457,410.43,27221,-0.78565,173.2670378
0.85684,1.1566,101.75,4.7754,-2.2757,61.998,11.677,1182.3,26850,-0.89963,171.6636335
0.85932,1.1568,101.19,4.7905,-2.2961,61.872,11.741,1208.9,26851,-0.89963,166.6142572
0.46587,1.0752,134.23,3.9478,-3.4767,62.719,5.2308,492.07,23081,-0.89198,158.5628114
0.12688,0.61161,89.092,-2.5613,-12.652,49.298,4.1644,347.33,28310,-0.95872,153.6499534
0.05809,0.87241,110.89,-1.6572,-8.9373,61.866,4.4137,228.68,27153,-0.96347,168.5578884
0.21202,0.2325,187.13,7.9261,-6.9963,35.725,6.6801,833.67,29047,-0.7803,163.5088438
0.12686,0.63191,148.31,-3.6027,-13.32,53.415,6.3608,575.44,27665,-0.94449,178.9238868
0.28724,1.0739,84.836,2.9619,-1.3713,75.4,5.2911,424.36,21773,-0.91758,150.5967674
0.23305,0.95954,100.14,2.7199,-4.2493,61.937,3.7801,400.35,26992,-0.78565,164.807236
0.12688,0.61161,92.894,-2.6657,-12.628,49.795,4.1076,356.02,28282,-0.95872,151.3481335
0.29024,0.23304,183.14,6.1366,-3.0476,53.575,7.6543,928.78,27736,-0.7803,168.7390565
0.22876,0.78445,92.1,3.0673,-3.9394,61.205,4.5457,410.43,27221,-0.78565,171.1319074
0.14118,1.6878,114.31,4.675,-3.5951,61.187,4.2739,364.27,23703,-0.71768,154
0.12688,0.61161,90.602,-2.6193,-12.635,49.671,4.1208,348.61,28280,-0.95872,153
0.85903,1.1568,100.54,4.8207,-2.3368,61.62,11.869,1262.2,26851,-0.89963,158.5916923
0.29682,0.23296,184.7,6.1217,-3.0411,53.657,7.8377,922.78,27730,-0.7803,168.376312
0.22876,0.78445,97.335,2.9272,-4.1052,61.363,4.2792,411.83,27129,-0.78565,169.7423848
0.22876,0.78445,95.845,2.93,-4.0005,61.7,4.1798,398.25,27131,-0.78565,154.038556
0.98609,0.70782,132.31,6.817,-6.8498,41.676,11.562,1805.9,28348,-0.77876,163.1597119
0.21343,0.4519,93.063,5.6655,-0.87891,64.394,4.812,337.55,26524,-0.80648,154.5657529
0.23212,0.92153,99.199,2.7899,-4.1664,61.858,3.9133,399.65,27039,-0.78565,160.4146156
0.069183,1.2972,112,-1.3626,-8.8162,61.094,4.3342,266.02,27214,-0.96347,158.6403704
0.61855,1.4599,106.27,5.8143,-4.5437,49.258,10.818,1613.1,28141,-0.89963,158.3516836
0.064571,1.1024,112,-1.4862,-8.8626,61.47,4.3688,247.12,27177,-0.96347,173.9970626
0.60148,1.4586,105.99,5.8151,-4.5976,49.115,10.796,1651.9,28144,-0.89963,150.5971392
0.21343,0.4519,92.224,5.6907,-0.86951,64.342,4.8532,338.36,26529,-0.80648,155.8341795
0.12688,0.61161,91.999,-2.6553,-12.631,49.831,4.0964,351.6,28271,-0.95872,154.7689351
0.069009,1.2946,112,-1.2391,-8.7698,60.717,4.2996,284.92,27251,-0.96347,162.6033307
0.0498,0.84328,112.07,-0.87459,-8.6171,59.669,4.1647,336.48,27361,-0.96347,173.8550448
0.080648,0.81773,102.05,4.5484,1.1576,79.823,4.7406,438.18,20793,-0.91758,175.5256478
0.12688,0.61161,92.894,-2.6657,-12.628,49.795,4.1076,356.02,28282,-0.95872,156.4126885
0.18451,0.84209,102.93,2.8612,-4.2304,61.253,4.3864,419.02,27091,-0.78565,155.0826046
0.22876,0.78445,95.845,2.93,-4.0005,61.7,4.1798,398.25,27131,-0.78565,159.7990018
1.011,1.1353,179.87,12.982,4.7899,58.196,12.889,807.82,27439,-0.28772,180.3752664
0.23852,0.35165,237.02,15.658,-3.2333,30.849,10.661,875.53,29183,-0.43278,192.8720463
0.15988,0.28958,278.57,14.723,4.8187,57.782,5.4661,651.89,26092,0.15389,204.455488
0.66632,0.36453,305,19.383,1.1932,31.449,6.1192,1152.3,29233,0.15389,182.4354079
1.0458,0.41503,228.3,18.22,5.9281,50.057,8.3408,1251.5,26461,-0.28848,180.1790898
0.62601,0.39654,242.79,15.809,2.6554,46.068,6.9601,961.07,27822,-0.28848,185.4617759
0.45345,0.30629,229.86,12.925,-2.3611,47.547,5.0525,874.22,26801,-0.44823,189.3279122
0.33777,0.37349,229.17,12.135,-1.659,51.645,4.9168,779.13,26349,-0.44823,188.4480541
0.34296,0.46694,311.22,21.983,5.633,35.786,6.7986,1287.5,29048,0.17083,195.7257649
1.0456,0.92102,169.44,13.422,3.8884,54.144,13.165,839.64,27699,-0.28772,209.62267
0.84956,0.3993,235.76,11.241,3.6297,67.537,7.005,417.43,22319,-0.27123,194.5949816
0.59063,0.42248,235.41,16.936,1.4157,41.611,8.5563,1190.3,28090,-0.28848,198.2052154
0.60615,0.39309,238.72,17.017,1.8987,42.343,8.7697,1158.7,28063,-0.28848,181.5964285
0.91016,0.44665,297.45,14.862,-1.0102,39.581,8.8883,1639.3,28308,0.13691,192.3911675
0.59806,0.27809,232.11,16.518,1.1382,42.302,7.6738,1189.6,27947,-0.28848,181.9419771
1.0293,0.37215,302.65,15.134,-0.61489,40.569,8.7756,1643,28143,0.13691,189.6175941
0.91016,0.44665,297.45,14.862,-1.0102,39.581,8.8883,1639.3,28308,0.13691,184
0.62601,0.39654,242.79,15.809,2.6554,46.068,6.9601,961.07,27822,-0.28848,191.0855972
0.47846,0.66427,261.24,19.293,2.7481,38.349,8.0169,1381.9,28602,-0.28848,202.9533588
1.0864,0.37028,229.53,16.534,2.6202,46.647,8.1435,1123.9,27071,-0.28848,183.2954922
1.0206,0.36788,308.19,18.84,0.47299,29.793,6.2649,1053.3,29343,0.15389,188.6252133
0.49172,0.45724,246.34,12.901,-2.2028,44.874,8.2126,802.55,26773,-0.27123,206.411711
0.60855,0.53209,240.52,17.361,3.9525,46.842,8.1033,1138.4,27450,-0.28848,180.6913673
0.031684,0.63149,296.02,18.158,1.6011,35.457,6.1397,885.02,28965,0.15389,199.8667221
0.46741,0.5733,233.1,10.647,1.2561,63.542,6.9239,457.88,22646,-0.27123,194.5444016
0.55124,0.45805,242.7,15.703,2.762,46.667,6.9347,961.98,27750,-0.28848,192.7190893
0.36046,0.77986,236.86,13.567,3.3134,54.29,16.509,1474.8,26730,0.034328,187.9372211
0.35162,0.31616,197,6.4758,-8.9374,35.274,14.929,1271.9,28963,-0.60848,186.8103835
0.5969,0.43144,236.68,16.919,1.566,41.755,8.6854,1151.9,28126,-0.28848,182.4045641
0.57681,0.47605,238.09,16.804,1.2662,41.931,8.2883,1227.4,27982,-0.28848,207.7573542
0.44647,0.30792,229,12.347,-2.0705,50.288,5.0581,797.31,26113,-0.44823,188.773447
0.88959,0.50123,189.91,13.229,-3.7362,31.49,5.9065,834.91,29266,-0.43278,209.1620027
0.46741,0.5733,230.18,10.919,0.9194,61.367,7.0211,482.09,23164,-0.27123,198
0.68743,0.35579,305,19.46,0.91187,30.594,6.212,1238.8,29274,0.15389,193.8252954
0.59802,0.40692,234.01,16.919,1.4348,41.739,8.5419,1193.5,28065,-0.28848,198.2954261
0.74319,0.59784,282.84,16.707,4.7508,48.964,7.3361,499.07,27912,0.15389,190
0.85223,0.39612,236,17.358,3.0302,44.318,8.2931,1264.1,27852,-0.28848,195.4109516
0.71367,0.81811,224.27,19.965,7.3276,45.443,6.5111,1217.5,28449,-0.085731,206.5239427
0.57433,0.33534,238.14,16.788,1.4652,42.432,7.9987,1246.7,27931,-0.28848,203.5423762
0.011632,0.63355,297.51,18.17,1.8356,35.747,6.1924,888.42,28959,0.15389,202.8607847
0.55113,0.60034,287.35,17.213,3.2031,42.481,7.9397,620.36,28389,0.15389,197.0422795
0.18389,0.62857,304.68,18.238,0.43896,31.12,6.0333,1050,29275,0.15389,198.7013379
0.68979,0.38082,236.31,16.493,2.7707,44.389,7.0678,1144.1,28125,-0.28848,200.2905549
0.55754,0.34199,307.45,19.225,1.3379,32.178,6.0153,986.39,29191,0.15389,204.2138083
0.14603,0.59054,314.89,19.845,-1.1221,24.866,7.546,1152.6,29541,0.15389,181.4658893
0.90443,0.52625,190.34,13.634,-4.4104,29.541,7.1625,879.64,29336,-0.43278,181.5475367
0.8069,0.2822,217.29,17.104,2.2591,43.071,8.755,1174.2,27971,-0.28848,183.527788
0.55754,0.24611,231.65,14.118,-3.4861,41.04,5.2406,1019,27610,-0.44823,182.1659123
0.68761,0.26923,229.49,12.979,2.8357,58.153,7.0684,623.34,26090,-0.28848,181.3170141
0.30874,0.46449,313.48,21.952,5.9153,36.752,6.7352,1253.1,28984,0.17083,180.4983964
0.64889,0.39323,235.01,15.028,1.3184,47.459,7.773,900.04,27221,-0.28848,197.1219578
0.71688,0.38595,236.56,16.654,2.685,44.17,7.1295,1178.6,28078,-0.28848,197.9599995
0.55737,0.3418,311.92,19.244,1.3756,32.211,6.0247,992.27,29190,0.15389,204.3910587
0.60527,0.39176,236.25,16.912,1.5229,41.996,8.5794,1193.3,28028,-0.28848,208.8786424
1.3612,0.55745,232.8,19.061,4.2839,44.024,5.3157,916.55,27626,0.13691,205.2357858
1.5581,1.2316,217.03,16.483,10.112,66.753,10.06,806.39,26494,-0.085731,185.2775803
0.71688,0.38595,236.56,16.654,2.685,44.17,7.1295,1178.6,28078,-0.28848,190.6990683
1.3347,0.92413,197.5,19.727,7.0618,46.999,7.8653,1369.3,28059,-0.085731,192.2567281
0.2015,0.59497,306.14,18.163,0.62111,31.831,5.9333,1042.5,29238,0.15389,201.0115898
1.5041,0.57945,226.07,18.976,4.4354,44.704,5.1,888.29,27476,0.13691,207.1762602
0.66751,0.26188,234.19,13.792,2.3356,53.88,7.3856,717.21,26640,-0.28848,188.3612958
0.90751,0.50146,182.3,13.412,-4.1076,30.063,6.1363,852.38,29334,-0.43278,209
0.73789,0.59738,285.64,16.982,3.9413,45.542,7.6404,564.29,28164,0.15389,181.7110839
0.18674,0.62841,297.08,17.908,1.5822,35.681,5.323,949.8,29005,0.15389,207.6717889
0.74002,0.26481,237.15,16.782,1.1755,41.034,8.6061,1130.7,28219,-0.28848,188.5936792
0.44379,0.84811,246.02,13.837,-2.5129,41.395,9.014,1087,27498,-0.27123,182.0849839
1.298,0.92245,251.16,19.299,7.5749,47.302,6.5394,1027,28401,-0.085731,183.2693701
0.28594,0.23651,264.69,16.497,-0.93834,35.039,10.095,872.56,28739,-0.28848,181.6173162
1.5024,0.88042,192.51,16.818,8.2533,58.515,9.0293,1130.9,27220,-0.085731,180.7777899
1.0293,0.37215,302.65,15.134,-0.61489,40.569,8.7756,1643,28143,0.13691,187.643697
1.0691,0.23533,236.01,15.643,1.4168,45.281,8.033,960.93,27445,-0.28848,191
0.76326,0.3852,239.16,16.783,1.5093,42.442,7.7895,1251.6,27964,-0.28848,183.0777401
0.44953,0.84699,248.44,13.815,-2.445,41.618,8.9462,1077.2,27446,-0.27123,187.7649349
0.16253,0.2841,277.9,15.517,4.1672,52.548,5.484,749.66,26928,0.15389,199.8264681
1.2412,0.37608,215.79,12.782,3.221,61.078,7.3984,692.77,23053,-0.28848,205.7187671
0.57681,0.47605,238.09,16.804,1.2662,41.931,8.2883,1227.4,27982,-0.28848,192.8084084
0.13147,0.61896,315.45,19.79,-1.0793,24.997,7.5422,1136.5,29537,0.15389,181.9895509
0.18284,0.62878,310.58,18.216,0.23762,30.988,5.8208,1077.2,29274,0.15389,203.7307493
0.59175,0.42008,239.91,16.976,1.596,41.899,8.6258,1184.6,28071,-0.28848,203.3503278
0.36149,0.25302,319.89,19.015,0.73592,31.582,6.1933,1087.4,29190,0.15389,200.3697897
0.6397,0.2517,234.78,14.152,2.1642,52.21,7.5382,763.65,26847,-0.28848,185.0707903
0.84956,0.3993,226.15,11.42,3.3528,66.133,7.1605,458.64,22208,-0.27123,191.4970567
0.17616,0.62779,298.45,17.89,1.4974,35.608,5.3184,950.03,29005,0.15389,205.7380797
0.35213,0.36495,227.49,12.134,-1.5978,51.692,4.8848,774.63,26378,-0.44823,188.5884939
0.57508,0.34808,237.02,16.799,1.4894,42.433,7.9192,1253.2,27942,-0.28848,182.1958275
1.0589,1.1269,225.49,18.455,10.58,62.808,8.8269,1125,25464,-0.10282,188.6830303
0.28497,0.44325,315.14,18.156,0.44528,31.879,5.6214,1055.3,29219,0.15389,208.4836835
0.52651,0.58255,289.86,17.28,2.7343,40.782,8.2198,641.83,28512,0.15389,187.4714722
0.57807,0.45421,235.48,16.825,1.3072,41.917,8.3284,1220.7,27995,-0.28848,193.5797201
0.74002,0.26481,237.15,16.782,1.1755,41.034,8.6061,1130.7,28219,-0.28848,184.5783668
0.28499,0.22636,319.17,12.452,5.0791,65.867,5.3936,306.95,25713,0.15389,207.490357
0.73954,0.26628,237.71,16.818,1.3695,41.388,8.6328,1127.8,28189,-0.28848,192.6587516
0.49858,0.43318,246.17,12.911,-2.2955,44.628,8.2764,814.18,26832,-0.27123,203.2895886
0.19332,0.45295,269.95,18.454,-0.57732,29.347,6.76,1176.3,29335,0.15389,189.8226833
0.32101,0.39297,309.38,20.008,-0.85323,25.048,7.4505,1215.6,29535,0.15389,194.0257268
1.0249,0.90531,244.72,20.382,4.1984,35.709,7.4866,1226.8,29051,-0.085731,186.7640849
0.14098,0.62679,274,18.346,0.72897,32.678,5.8719,1127.6,29163,0.15389,183.1242479
1.4075,0.91967,201.69,19.196,8.2093,51.192,8.4509,1158.6,27866,-0.085731,198.4610204
0.57807,0.45421,235.48,16.825,1.3072,41.917,8.3284,1220.7,27995,-0.28848,207.0425258
1.045,0.40263,225.33,17.48,2.953,44.069,8.2069,1270.4,27825,-0.28848,208.2834291
0.029374,1.4675,344.73,30.043,7.7202,25.478,10.032,2061,29510,0.63543,189.483289
1.053,0.24077,234.06,15.655,1.3255,45.072,8.0554,961.77,27468,-0.28848,183.8552093
0.86916,0.5489,188.25,13.579,-4.6716,28.775,7.1865,889.2,29378,-0.43278,180.6293636
0.64889,0.39323,235.01,15.028,1.3184,47.459,7.773,900.04,27221,-0.28848,189.7333548
0.29499,0.42529,315.74,18.176,0.35299,31.509,5.6902,1065.9,29242,0.15389,202.4077756
0.49858,0.43318,246.17,12.911,-2.2955,44.628,8.2764,814.18,26832,-0.27123,209.6490658
1.0645,0.36457,307.59,18.827,0.55242,30.012,6.2462,1028.6,29334,0.15389,187.2313911
0.11997,0.63068,287.55,18.229,0.013835,31.165,5.9052,1072.5,29244,0.15389,187.9938039
0.83858,0.41659,193.32,14.146,-4.5298,29.753,7.4002,814.35,29287,-0.43278,187.8100039
1.0658,0.40775,228.04,18.395,5.7544,48.976,8.2569,1286,26742,-0.28848,184.369841
0.74319,0.59784,282.84,16.707,4.7508,48.964,7.3361,499.07,27912,0.15389,180.9616401
0.16467,0.27967,279.3,15.915,3.8415,49.932,5.493,798.54,27346,0.15389,204.4241206
1.0249,0.90531,244.72,20.382,4.1984,35.709,7.4866,1226.8,29051,-0.085731,192.9098959
0.71242,0.60018,277.65,16.158,6.3698,55.808,6.7274,368.61,27409,0.15389,195.0557783
0.29833,0.41928,313.94,18.196,0.26185,31.142,5.759,1076.4,29266,0.15389,199.2246772
0.88743,0.31916,225.38,16.935,2.4656,44.549,8.24,1239.7,27633,-0.28848,190.5394945
0.46741,0.5733,234.5,10.662,1.4295,63.962,6.9442,464.99,22582,-0.27123,196.8180208
1.0249,0.90531,244.72,20.382,4.1984,35.709,7.4866,1226.8,29051,-0.085731,190.1431707
0.81433,0.28163,220.08,17.121,2.3343,43.231,8.7417,1178.3,27949,-0.28848,181.2084694
0.54238,0.47171,246.08,17.548,3.2353,43.367,8.1697,1259.2,28154,-0.28848,200.5704882
0.75352,1.5325,199.1,18.137,16.878,92.246,3.9025,36.676,17808,0.64716,185
1.0864,0.37028,229.53,16.534,2.6202,46.647,8.1435,1123.9,27071,-0.28848,180.3188807
0.47534,0.66025,261.52,19.284,2.6625,38.147,8.0971,1386.2,28620,-0.28848,195.4744891
0.70286,0.36887,305,19.432,1.0787,31.112,6.1708,1209.7,29248,0.15389,185.1317212
0.26968,0.39854,293.35,17.872,1.744,36.019,5.4798,1020.2,28990,0.15389,187.7593454
0.16394,0.6262,277.19,18.232,0.78897,32.983,5.7849,1112.6,29152,0.15389,206.9576564
0.6678,0.26199,230.33,13.458,2.6427,55.862,7.27,675.09,26405,-0.28848,181.7313214
1.292,0.92239,250.05,19.255,7.5624,47.385,6.587,1030.5,28396,-0.085731,185.3698601
0.57433,0.33534,238.14,16.788,1.4652,42.432,7.9987,1246.7,27931,-0.28848,203.1064002
0.73972,0.26575,237.43,16.802,1.2667,41.183,8.6374,1128.1,28209,-0.28848,201.833004
0.028454,0.70302,324.6,17.695,-1.1989,28.636,24.751,2197.7,29383,0.32042,185.2261081
